	x_1	x_2	y
301	AARON RODGERS is a BAAAAD MAAAN	Aaron Rodgers Bouta make 40 mill this season	1
302	AARON RODGERS is a BAAAAD MAAAN	Aaron Rodgers got an extension today	0
303	AARON RODGERS is a BAAAAD MAAAN	Aaron Rodgers got paid very deserving	1
304	AARON RODGERS is a BAAAAD MAAAN	Aaron Rodgers is now the Highest Paid Player in NFL History the Packers extended his contract	0
305	AARON RODGERS is a BAAAAD MAAAN	Aaron Rodgers officially the highest paid nfl player of all time	1
306	AARON RODGERS is a BAAAAD MAAAN	God I fucking love Aaron Rodgers	0
307	AARON RODGERS is a BAAAAD MAAAN	I kno stephenasmith is happy abt aaron rodgers new contract	0
308	AARON RODGERS is a BAAAAD MAAAN	No duh Aaron Rodgers got a contract extension	0
309	AARON RODGERS is a BAAAAD MAAAN	Pretty sure that Aaron Rodgers is gon not applicable be able to buy a small country	0
310	Highest payed QB is Aaron Rodgers	Aaron Rodgers about to get major paper	1
311	Highest payed QB is Aaron Rodgers	Aaron Rodgers in the highest payed player in NFL History	1
312	Highest payed QB is Aaron Rodgers	Aaron Rodgers is cool as fuck	0
313	Highest payed QB is Aaron Rodgers	Aaron Rodgers is gon not applicable be MAKING BANK	1
314	Highest payed QB is Aaron Rodgers	Aaron Rodgers is now highest paid player in NFL history	1
315	Highest payed QB is Aaron Rodgers	Aaron Rodgers is set to earn 40m this season alone	1
316	Highest payed QB is Aaron Rodgers	Aaron Rodgers trajectory is what many people point in regards to potential	0
317	Highest payed QB is Aaron Rodgers	As expected Aaron Rodgers just got PAID	1
318	Highest payed QB is Aaron Rodgers	How's Christian Ponder taking the news of Aaron Rodgers bigmoney contract extension	1
319	Highest payed QB is Aaron Rodgers	I wonder what the Aaron Rodgers contract extension is worth	0
320	No duh Aaron Rodgers got a contract extension	Aaron Rodgers contract is 5 years and 110M	0
321	No duh Aaron Rodgers got a contract extension	Aaron Rodgers deal is 5years 110 million	0
322	No duh Aaron Rodgers got a contract extension	Aaron Rodgers is happy today or so I think	0
323	No duh Aaron Rodgers got a contract extension	Aaron Rodgers new contract just made him the richest payed player in NFL history	1
324	No duh Aaron Rodgers got a contract extension	Aaron Rodgers signs long awaited contract extension with Green Bay Packers	1
325	No duh Aaron Rodgers got a contract extension	Aaron Rodgers will make more money next this year	0
326	No duh Aaron Rodgers got a contract extension	How is Aaron Rodgers not trending	0
327	No duh Aaron Rodgers got a contract extension	Is there a discount double check clause in Aaron Rodgers new contract	1
328	No duh Aaron Rodgers got a contract extension	Packers QB Aaron Rodgers gets extension in Green Bay	1
329	No duh Aaron Rodgers got a contract extension	according to espnnfcnblog the Packers have signed Aaron Rodgers to a contract extension	1
330	My brother is the only guy I tell absolutely everything to	1 game left you would be absolutely shiting it	0
331	My brother is the only guy I tell absolutely everything to	Follow butler182 he's absolutely lovely	0
332	My brother is the only guy I tell absolutely everything to	I absolutely cant stand research papers	0
333	My brother is the only guy I tell absolutely everything to	I absolutely hate the abbeyview bus	0
334	My brother is the only guy I tell absolutely everything to	I absolutely have no motivation to study for this modern final	0
335	My brother is the only guy I tell absolutely everything to	I have absolutely no desire to do anything today	0
336	My brother is the only guy I tell absolutely everything to	I have absolutely no idea what Perry is talking about	0
337	My brother is the only guy I tell absolutely everything to	Second singing lesson was absolutely class	0
338	My brother is the only guy I tell absolutely everything to	Teaching for the afternoon was absolutely wicked	0
339	My brother is the only guy I tell absolutely everything to	i absolutely hate how you make fun of me all the time	0
340	I LOVE the Ace Sanders pick	Ace Sanders a Tampa native goes to JAX	0
341	I LOVE the Ace Sanders pick	Ace Sanders has one of the best punt returns in college football	0
342	I LOVE the Ace Sanders pick	Ace Sanders is a football player	0
343	I LOVE the Ace Sanders pick	Ace Sanders is one hell of a pickup for the Jags in Round 4	1
344	I LOVE the Ace Sanders pick	Ace sanders is one of the most athletic players in the SEC	0
345	I LOVE the Ace Sanders pick	GREAT PICK Jacksonville getting Ace Sanders from USC	1
346	I LOVE the Ace Sanders pick	My boy Ace Sanders to the Jaguars	1
347	I LOVE the Ace Sanders pick	Really hope the ChicagoBears have an Ace Sanders up their sleeve	0
348	I LOVE the Ace Sanders pick	The Jaguars have drafted Ace Sanders and the Houston Texans drafted DJ Swearinger	0
349	I LOVE the Ace Sanders pick	Wasnt Ace Sanders supposed to go in the 7th round	0
350	COME TO SOUTH AFRICA ASSHOLE	Also in South Africa actual money was spent on transportredoing airports etc	0
351	COME TO SOUTH AFRICA ASSHOLE	I guess kids in Africa dont have it	0
352	COME TO SOUTH AFRICA ASSHOLE	I think South Africa is finally getting the picture	0
353	COME TO SOUTH AFRICA ASSHOLE	Is there an idealware for Africa	0
354	COME TO SOUTH AFRICA ASSHOLE	Meet 1 of South Africa's Top Winemakers	0
355	COME TO SOUTH AFRICA ASSHOLE	Miss Africa Utah Traditional outfit	0
356	COME TO SOUTH AFRICA ASSHOLE	Oh I was right daddy owns a few houses in South Africa	0
357	COME TO SOUTH AFRICA ASSHOLE	Shout out to the prince of Africa AliDoee	0
358	COME TO SOUTH AFRICA ASSHOLE	We are Africans in Africa	0
359	COME TO SOUTH AFRICA ASSHOLE	bmthofficial are you ever going to preform in south Africa	0
360	Hologram Al Davis should make the pick	AAAAAAAAAAAAAAHAHAHA the spirit of Al Davis lives on	0
361	Hologram Al Davis should make the pick	AL DAVIS IS BACK FROM THE DEAD	0
362	Hologram Al Davis should make the pick	Al Davis is smiling down on the Raiders tonight	0
363	Hologram Al Davis should make the pick	Al Davis might die but the Raaaiiiiders stay the same	0
364	Hologram Al Davis should make the pick	Al Davis put them in the biggest hole	0
365	Hologram Al Davis should make the pick	Al Davis's clone is making picks for the Raiders	1
366	Hologram Al Davis should make the pick	DJ Hayden is an Al Davis CB	0
367	Hologram Al Davis should make the pick	Proof the afterlife exists as Al Davis is still picking for the Raiders	1
368	Hologram Al Davis should make the pick	WO Al Davis's corpse waddling round Oakland the Raiders making good moves laughing out loud	0
369	Hologram Al Davis should make the pick	laughing out loud Jerry Jones is the new Al Davis	0
370	Amber and Angie look totally different	Amber is not as great as the judges think	0
371	Amber and Angie look totally different	Anything Amber does is current	0
372	Amber and Angie look totally different	How about getting Amber's name right	0
373	Amber and Angie look totally different	I am dying to hear AMBER SING WHITNEY	0
374	Amber and Angie look totally different	I just dont see why American votes for amber she's ugly and boring	0
375	Amber and Angie look totally different	I thought that was only Amber	0
376	Amber and Angie look totally different	The judges need to listen to Amber's last performance	0
377	Amber and Angie look totally different	Well I couldnt disagree more with the judges on Amber's second song	0
378	Amber and Angie look totally different	they still showing that Amber Cole Video wow	0
379	Amber and Angie look totally different	why she choose amber then	0
380	Why is American idol still even on the air	American Idol is just one retarded ass show now	1
381	Why is American idol still even on the air	For the first time in my life I'm going to be hitting the American Idol texts	0
382	Why is American idol still even on the air	Is it just me or is American Idol really bad this year	1
383	Why is American idol still even on the air	Jordan just may be the next American idol	0
384	Why is American idol still even on the air	Nicki Minaj is so straight up and honest on American idol I love it	0
385	Why is American idol still even on the air	So I'm watching American idol on live tv	0
386	Why is American idol still even on the air	The drummers for the duet on American Idol was killing it	0
387	Why is American idol still even on the air	The judges on American Idol are a joke	0
388	Why is American idol still even on the air	Who hired NICKIMINAJ for American Idol	0
389	Why is American idol still even on the air	so I suppose the audiance will choose the american idol	0
390	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Allow amir khan wan not applicable see him get knocked out	0
391	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Amir Khan is a world class boxer until he get's punched in the mouth	0
392	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Amir Khan just got dropped by Julio Diaz	0
393	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Amir khan's glass chin strikes again in the 4th round	0
394	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Diaz knocks down Amir Khan with a left hook in 4th Round	0
395	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Great first two rounds by Amir Khan	0
396	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Hope Amir Khan gets banged out tonight	0
397	Amir Khan Is Winning This Fight Easily Despite The Knock Down	Is Amir Khan just a lighter Audley Harrison	0
398	Amir Khan Is Winning This Fight Easily Despite The Knock Down	My TL right now is all about Amir Khan	0
399	Amir Khan Is Winning This Fight Easily Despite The Knock Down	what time is amir khan playing	0
400	no more on android lolol	Anyone know of any alternatives to LiveView when using an Android phone	0
401	no more on android lolol	Anyone using Line2 on their iPhone or Android devices	0
402	no more on android lolol	Better off with my android	0
403	no more on android lolol	Creating 3 android screens with the functionalities as at	0
404	no more on android lolol	EXOK HQ wallpapers for PC Android and iPhone devices from Ivy Club are now available	0
405	no more on android lolol	I dont want an iPhone anymore but I dont want an Android	0
406	no more on android lolol	Link to IVY Club's Wallpaper for PC Android iPhone	0
407	no more on android lolol	Tennis in the Face goes for the Grand Slam now on Android and	0
408	no more on android lolol	Trade Forex with the All New iPhone iPad and Android App from Vantage FX	0
409	no more on android lolol	do you know how to install Android ICS or JB on Nokia n9	0
410	Unfortunately Andy Reid is aware that the time is his	Andy Reid has ate the first pick	0
411	Unfortunately Andy Reid is aware that the time is his	Andy Reid is about to draft a KFC buffet with the first overall pick	0
412	Unfortunately Andy Reid is aware that the time is his	Andy Reid's stellar draft performance continues	0
413	Unfortunately Andy Reid is aware that the time is his	Andy Reid taking his time making the Eagles sweat their pick out a little longer	1
414	Unfortunately Andy Reid is aware that the time is his	Andy Reid thought he was going to the Pro Bowl tonight	0
415	Unfortunately Andy Reid is aware that the time is his	Chiefs got Andy Reid and they bringing in Alex Smith	0
416	Unfortunately Andy Reid is aware that the time is his	If Andy Reid was smart hed pick up the homie lutzenkirchen here	0
417	Unfortunately Andy Reid is aware that the time is his	Is Andy Reid waiting on the Bills to trade him a bucket of KFC	0
418	Unfortunately Andy Reid is aware that the time is his	Where has Andy Reid gone though	0
419	Unfortunately Andy Reid is aware that the time is his	it would be like Andy Reid to let the clock expire	1
420	I dont mind angie and kree	Angie you are fantastic I love hearing you sing	0
421	I dont mind angie and kree	By my fav Candice Angie	0
422	I dont mind angie and kree	Can Angie be my best friend though	0
423	I dont mind angie and kree	Candice Angie are about to do my favorite song	0
424	I dont mind angie and kree	I like Angie more than Amber especially after that performance of Halo	0
425	I dont mind angie and kree	Nic you just called amber angie	0
426	I dont mind angie and kree	Oh my gosh Angie Miller	0
427	I dont mind angie and kree	Ummm NICKIMINAJ just called Amber Angie on AmericanIdol	0
428	I dont mind angie and kree	angie was so much better than amber	0
429	I dont mind angie and kree	that Angie and Candice duet though	0
430	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez had himself a game tonight by the way	1
431	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez has more strikeouts then the tigers have runs	1
432	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez is a strikeout machine tonight	1
433	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez is kind of good	0
434	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez leaves the 8th inning with career high 17 Ks and franchise record	1
435	Anibal Sanchez 17 strikeouts bad ass	Anibal Sanchez setting a franchise record for strikeouts	1
436	Anibal Sanchez 17 strikeouts bad ass	New strikeout record for Anibal Sanchez	1
437	Anibal Sanchez 17 strikeouts bad ass	anibal sanchez tigers record 17 Wow	1
438	Anibal Sanchez 17 strikeouts bad ass	i started anibal sanchez tonight in my other league	0
439	Anibal Sanchez 17 strikeouts bad ass	or I could have anibal Sanchez drop 17 k's on the braves	1
440	17 fucking strikeouts for Anibal Sanchez	14 strikeouts through seven for Anibal Sanchez	0
441	17 fucking strikeouts for Anibal Sanchez	Anibal Sanchez has 14 strikeouts in only 7 innings for the Tigers tonight	0
442	17 fucking strikeouts for Anibal Sanchez	Anibal Sanchez sets the franchise record with 17 Ks in a 9inning game	1
443	17 fucking strikeouts for Anibal Sanchez	Anibal Sanchez struck out 17 in eight marvelous innings vs	1
444	17 fucking strikeouts for Anibal Sanchez	Anibal Sanchez struck out 17 tonight	1
445	17 fucking strikeouts for Anibal Sanchez	Anibal Sanchez wins tonight's award for Happiest Sanchez	0
446	17 fucking strikeouts for Anibal Sanchez	What a performance by Anibal Sanchez tonight	1
447	17 fucking strikeouts for Anibal Sanchez	With that 16th strikeout Anibal Sanchez set the Comerica Park record for Strikeouts in a game	0
448	17 fucking strikeouts for Anibal Sanchez	anibal Sanchez has 17 K's in 8 innings	1
449	17 fucking strikeouts for Anibal Sanchez	having Anibal Sanchez and his 17 Ks on your fantasy team	0
450	17 strikeouts tonight for Anibal Sanchez tonight	Anibal Sanchez has just set the club record for strikeouts in a game with 17	1
451	17 strikeouts tonight for Anibal Sanchez tonight	Anibal Sanchez is an absolute stud	0
452	17 strikeouts tonight for Anibal Sanchez tonight	Anibal Sanchez is killing it tonight son	0
453	17 strikeouts tonight for Anibal Sanchez tonight	Anibal Sanchez is throwing a gem	0
454	17 strikeouts tonight for Anibal Sanchez tonight	Anibal Sanchez sets the franchise record with 17 Ks in a 9inning game	1
